Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Costa Rica,CRI,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16501845,3.653713768,6.575310345,5.185656566,2.046969697,2.23597561,3.90825,3.90106383,3.514208333,3.249240506,4.589919246,3.986939597,3.912095116,3.887113665,3.647546419,3.721460396,,,,
Petits états des Caraïbes,CSS,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0.124766064,0.083298626,0.093457944,0.12254902,0.206540448,0.246153846,0.53025577,0.366013072,0.496732026,0.493218249,0.402379286,0.365817969,0.344036697,0.358680057,0.373134328,0.290258911,0.242590444,0.208966565,0.207612457,0.214990716,0.188839581,0.38283977,0.255131625,0.153649168,0.101509961,0,0,0,0,0.012262416,0.504811154,0.504146165,0.631131015,0.528089217,0.485942915,0.49800265,0.563784756,0.583359847,0.576781609,0.582063492,0.593075984,0.417922268,0.685519126,0.678485111,0.519994328,0.41392509,0.188051282,0.230414242,0.330443054,0.286248973,0.295725806,0.525894507,0.461903429,0.575736715,0.693091271,0.669262357,0.541328595,,,,
Cuba,CUB,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0.829764454,3.491872366,0.879917184,1.434195726,1.667521806,1.656626506,1.110842792,1.559953434,0.960439058,1.062247716,0.923016496,0.710678885,0.669957687,0.540275049,0.544174136,0.555480287,0.471443966,0.798204041,0.788624686,0.635985199,0.805792362,0.772589856,0.997559164,0.772797527,0.821054999,0.844214318,0.786541403,0.831623285,0.854085203,1.241534989,1.553374753,1.363594604,0.780212766,1.095171727,1.086015733,0.937404679,0.27835797,0.267664234,0.326560297,0.329410708,0.29908156,0.242758367,0.268385978,0.392425684,0.411197437,0.297784223,0.09760076,0.269632353,0.348441657,0.324752768,0.254484468,0.0385459,0.050842288,0.134076782,0.013642113,0.080036377,0.025778559,,,,
Curacao,CUW,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Îles Caïmans,CYM,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chypre,CYP,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0.294985251,0,0.225733634,0.219298246,0,0.194552529,0.304878049,0.146627566,0,0,0,0,0,0,0,0,0,0,4.377880184,6.382978723,4.136504654,9.697508897,5.861456483,4.560810811,5.629166667,5.062919132,1.283112339,1.417820738,1.236762226,0.885137931,0.77387987,0.821408,1.063709924,1.184640235,1.815346535,2.063679654,1.959859353,1.793384813,1.997587549,1.770597205,1.801171285,1.602087379,1.265988095,0.672432763,0.890959079,0.437125828,0,0,0.162977778,0.216342183,0,,,,
République tchèque,CZE,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99443343,74.17150023,72.6519413,70.78557917,68.77433328,71.45052088,69.75687353,65.28209915,70.20502314,68.63074967,67.89503248,66.76287692,61.15132453,65.8501525,67.74828109,66.86795114,64.54366326,62.44488351,63.79672343,63.97259596,62.55148549,64.27959696,62.09085714,62.56923153,62.13864476,,,,
Allemagne,DEU,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81176164,45.4268494,42.97534988,42.33289207,40.60584361,39.02313553,38.59339603,37.989566,37.47305694,39.52159081,39.51057286,39.14127932,39.25493802,40.23590207,39.38903911,40.47230102,42.68105347,39.47244164,38.05262462,39.65039823,40.41079397,40.73543801,40.66082096,41.81580306,41.55762081,39.96178465,,,,
Djibouti,DJI,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dominique,DMA,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Danemark,DNK,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,49.99384312,45.5974116,43.06852036,39.62706063,34.54746137,30.97345133,28.06876372,25.62953,23.14674735,19.37156615,15.0811928,10.06362059,8.939440516,15.3136988,14.86684421,19.43330485,20.36709555,22.21629313,21.07757845,25.87892899,36.50003037,34.95716208,41.12545243,39.8231382,42.04037491,46.6548651,45.89429123,47.12130735,47.15863721,42.04750451,44.1828437,50.33137255,45.06402736,46.65853938,46.76745213,39.71155374,47.17572988,38.41372411,36.84187144,31.24932935,28.850406,29.66286351,29.86315672,36.23742501,30.49822602,28.24472648,36.0274403,32.86565918,30.31932961,31.70817916,29.98750519,28.47477837,24.50104946,28.60773637,25.54389541,19.49185119,20.31464104,,,,
République dominicaine,DOM,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0.352112676,0.355871886,0,0.293255132,0.209643606,0.236966825,0.219298246,0.23364486,0.15600624,0.138121547,0.117924528,0.104058273,0.078431373,0.061462815,0.057142857,0.0578369,0.05790388,0.065316786,0,0,0,0,0,0,0,0,0.896458987,6.315789474,2.609992543,6.720905554,0.326577608,1.826816525,3.849968815,3.351144958,2.468806104,2.475611814,2.678955224,2.554255172,4.327104154,3.483546936,1.316661308,2.841586716,2.969444178,14.98533654,11.96823768,6.779823151,9.20359252,9.390228377,10.28331061,10.51717269,8.972068798,12.05348347,9.184445471,11.49280941,14.9982364,12.33800853,11.75358953,,,,
Algérie,DZA,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,20.41666667,12.63603386,7.179818887,4.662162162,4.996755354,4.002223457,3.218790779,2.2589053,2.225819506,4,6.446120165,4.83205657,2.289483896,2.143950995,2.195149983,2.472810532,1.497846845,1.444327731,0.914848698,1.961257134,2.420066152,4.114024005,5.033149687,5.9856456,5.667870036,4.231951232,3.576751118,3.530950305,3.546935745,3.73356544,4.337311828,4.020881386,3.597162938,2.620355247,3.198054507,2.650480493,1.971891892,1.898199918,2.833635632,2.80439902,2.505635577,2.805301592,3.24698918,3.328467319,2.267846625,2.657843578,2.882750933,2.99868086,2.895092797,1.414511838,1.07605091,0.887728119,0.819457517,0.558899238,0.393619336,0.344165925,0,,,,
Asie de l’Est et Pacifique (hors revenu élevé),EAP,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,91.57609397,87.99280972,85.7169701,84.83011145,83.20133075,82.72377526,81.97661139,78.62683697,77.37668029,77.52760477,76.58998036,75.86468452,74.266822,72.49571636,71.11278647,72.35463258,69.56017115,69.14308389,69.1028641,69.22921546,68.82962532,69.37826278,71.05450602,71.34917113,72.66597915,73.49153761,73.30992252,73.48436743,73.23209219,72.84790129,79.91302944,78.51402453,76.72014771,74.06769802,75.38340787,72.68844488,74.77437969,71.62179242,65.67980469,65.1752356,62.63995189,60.84683578,64.33522577,66.8175644,67.4827276,69.12976242,70.08941301,65.9438278,74.02982849,68.28254104,72.05226674,73.8791759,73.53782012,70.19973691,69.06698713,68.88258099,66.50894445,,,,
de dividende précoce démographique,EAR,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,39.59414168,39.49569264,39.37515615,39.53751279,37.76680749,37.75236426,35.97031985,33.759647,32.11832241,30.77976087,29.24321492,28.58345175,28.5483434,26.44300186,26.60553241,27.80612245,26.86467189,26.16799492,24.92506798,25.42075312,25.68389572,26.81392128,27.01164414,28.12153411,28.77607587,29.42851329,29.80664709,29.94811171,29.9469885,29.38060861,33.65223492,33.73324306,31.3002298,32.30577415,32.35909495,31.99254668,32.23380911,32.19998341,31.22993221,31.6736924,31.62547842,31.35934241,30.77819861,31.56333642,31.98131325,32.27807365,32.85705916,33.20121432,34.43067244,34.66581597,32.78187733,34.56073431,35.44635903,32.64384722,33.49090734,34.47207148,35.77360324,,,,
Asie de l’Est et Pacifique,EAS,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,82.77220371,76.65731072,72.3632716,69.36263034,66.72767493,65.5597675,64.55127643,58.65206622,56.48770129,55.59129854,53.82586373,52.8741897,50.71521375,49.25982464,49.51498127,51.65473096,49.38702645,49.39504478,49.57544142,49.66004637,50.65906837,52.18263946,54.25864311,54.9814933,56.74757809,58.96379641,58.79877941,59.5329083,59.24459919,58.38831083,61.55772437,61.0555901,59.61612563,58.70822081,59.42152081,58.49535986,59.88848352,58.40386853,55.34761919,54.8155996,53.50632923,52.86700575,55.78592034,58.39992501,60.11883687,61.75602249,63.29781197,60.34520343,67.35926995,62.97183632,66.53055736,67.90850809,67.54087109,65.10687283,64.37020507,64.30897584,62.2408734,,,,
Europe et Asie centrale (hors revenu élevé),ECA,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,65.93519658,63.05013918,59.80646017,58.01041627,56.38675531,54.99578189,53.88884665,51.93397821,50.06273232,48.74529345,48.94322473,46.99146064,46.03912582,44.65601065,43.2059717,42.36305034,41.71130689,40.95833067,39.46608445,39.52077613,40.08737363,37.44827106,37.26075813,36.8380723,36.59168683,38.61785812,39.45204729,39.67631104,39.24934402,38.31012435,,,35.81669856,35.34271175,35.91092526,35.54450489,35.8168796,33.81199526,33.23252329,33.62835327,33.59837084,32.73148593,32.6530797,32.72717783,32.2715448,32.16950881,33.40742176,32.76503845,32.98568808,31.30397424,31.46576467,31.34306446,33.72579777,32.18935368,31.66561604,33.327227,33.24079596,,,,
Europe et Asie centrale,ECS,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,67.10700912,64.66616209,61.75060817,59.84360206,57.1930766,55.04013904,52.73255528,50.3316874,48.17674698,46.42574987,44.59547643,42.3221835,40.18801664,38.84054723,38.28732174,38.54341477,37.88433361,37.73029337,36.50085377,36.80973621,37.95108273,36.67339042,37.1471031,37.01526072,36.49042407,38.71693077,39.03705706,39.3567326,38.72099728,37.63049839,,43.23897905,37.24746587,36.11505518,35.89087112,35.15819392,34.54023363,33.3151721,32.23908131,31.51543749,31.92247776,31.32293215,31.19430885,31.2700195,30.84770463,30.44471718,31.58920943,31.4580154,30.74875345,29.23521773,29.78191397,30.52116956,32.22778508,31.64907095,31.17393134,33.63271479,32.29628347,,,,
Équateur,ECU,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Égypte, République arabe d’",EGY,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,2.581087254,4.570815451,3.805955433,3.283429738,4.755747126,3.714513133,2.540033131,5.646664182,5.043227666,6.404766338,5.664524856,3.977724741,3.679747017,3.77562028,5.909601348,11.46091263,6.622727756,6.71121441,5.064826042,4.234972678,4.02042636,5.682635592,5.702608019,3.956580384,3.538399678,3.561596696,3.708075145,3.911572962,3.468634686,3.927047348,3.873115642,3.01925495,2.808850488,3.721707503,4.276681708,2.670320017,3.546876098,2.744253559,2.557201428,2.187344554,2.787777778,2.200023998,2.31663457,2.335882353,2.238388815,1.911251635,1.732355584,1.601784558,1.510465842,1.376836667,2.101293639,0.843950201,0.84937809,0.808576724,0.690577429,0.595613631,0.578356557,,,,
Zone euro,EMU,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,58.5035917,55.9170662,52.73648854,50.16680318,45.22604059,41.72795411,37.7446559,35.03027561,32.24490743,30.14790456,26.12893846,22.49073887,19.90010906,18.71441379,19.48030453,18.76889695,18.73930372,19.09884601,18.40722721,19.42994633,20.71909753,21.70161663,23.20832171,23.10146162,24.80711081,25.68138755,23.96224625,23.78195198,23.25216242,23.67338332,,32.6535407,31.39581635,29.73557855,29.74879363,28.67970781,27.57425062,27.13640095,26.32283064,25.50940054,26.34443072,25.75376161,25.97355876,25.85475843,25.93990787,24.97368067,25.40048834,26.08376602,24.36496975,23.10136765,23.92565146,25.28412115,26.55061399,26.27454593,26.66826053,32.01179072,30.08825779,,,,
Érythrée,ERI,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Espagne,ESP,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,65.03784756,62.6041809,57.51969225,58.66217817,50.56646741,48.50984841,41.10015568,37.1789438,33.71956973,33.87963664,31.13808135,27.32246666,24.97155427,22.62267224,21.24144942,22.66680125,20.48377559,22.68825668,18.08504801,20.70659803,22.92604721,27.40588735,31.60965724,33.87806974,34.97004884,37.30342402,38.58993858,36.87011315,30.66860733,33.30151746,34.20907497,34.31840691,33.62415649,32.2045688,31.52727567,30.11732189,26.83555541,28.02649411,26.21800523,26.98699077,27.16588013,24.75930934,26.3449474,23.93803239,23.76184527,22.2834331,20.49691849,21.297094,16.59403474,13.96059515,11.35729954,17.26857653,21.6476518,17.14941722,18.03672145,19.60273919,15.7587629,,,,
Estonie,EST,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.60915055,79.36492904,78.81588926,82.9198398,81.56464846,82.70904337,73.54297048,72.061375,76.97730769,75.16270765,75.36351279,78.32956031,77.89124113,73.57561332,75.46312146,71.36332997,71.57566976,77.65411765,79.03084216,85.50915789,85.92755662,87.57613861,90.54320988,96.17226415,92.0381853,,,,
Éthiopie,ETH,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,7.291666667,7.52688172,5.555555556,6.086956522,0.900900901,3.977272727,3.111111111,0.341296928,0.8492569,1.538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586293605,1.587445887,2.040370943,5.981976127,7.021914894,7.526624514,8.713957826,8.484208075,7.84909699,,,,
Union européenne,EUU,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,63.16892453,61.29030179,58.61858736,56.60558151,53.13319792,50.11009174,46.7295772,44.39854395,41.97549133,40.05005491,36.37490679,33.53346422,31.53060037,30.23391813,30.97192506,31.5386719,30.75227508,31.45708193,31.02076621,31.72823173,33.67030281,33.91815578,35.80242191,36.29158855,38.17959758,39.30593579,38.31672528,38.39024956,37.85562474,36.88861772,,38.73019021,39.04929983,37.69333509,36.96873414,35.95052224,35.04820228,34.5776607,33.0835589,31.95951824,32.55932255,32.06283602,32.07058214,31.97236761,31.65615482,30.84660264,31.71170386,32.22213946,30.70740014,29.46042306,30.36511963,31.81004536,32.17085998,32.27534221,32.33700897,37.41336811,35.79744222,,,,
Fragile et les situations de conflit touchées,FCS,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,6.004450912,6.258545406,6.5407784,5.530103385,8.827153579,7.693020956,7.701701076,5.901705725,5.63055104,5.348707688,5.691041529,6.007060431,5.414932313,5.642519112,4.925959984,4.956211597,5.659585057,4.97688078,4.568645283,3.662856425,3.709149726,3.437125449,3.414116177,3.766442014,3.467647975,3.344378516,3.872382391,4.548389487,4.258812076,4.706821718,4.659023336,4.308110151,4.069420469,3.506857672,3.561589346,2.673828031,2.502269854,2.197571326,3.163443152,2.789065567,2.853804926,2.562193772,2.372242588,2.097097816,1.885642571,1.864090024,1.9516955,2.02346029,1.679675085,1.394608501,1.924247071,2.394870783,1.802751999,2.259515604,2.476995382,3.023438067,4.227137182,,,,
Finlande,FIN,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,48.11847536,41.75257732,38.80890052,35.78329229,35.09306804,28.55074562,23.01863354,23.06509482,23.64336819,24.92025133,21.38707335,19.18315713,19.97010712,19.83219483,20.87981147,19.52752148,23.85583524,23.43921139,29.66023875,30.33002632,34.38680433,34.02861821,27.95131501,30.87846181,35.60704678,38.34908447,31.89850787,35.28588692,37.84695383,36.17154812,37.10686767,38.51913114,36.15095256,39.47546764,43.44351744,41.77594937,45.09759469,43.38456615,37.18224027,36.54670678,35.86472414,38.80092978,40.90115385,43.81888579,43.02006501,34.70624414,42.4424336,42.94501997,37.39485704,37.34004983,43.32607708,42.07869194,36.44735276,40.02356246,37.29758449,37.12387903,38.61140013,,,,
Fidji,FJI,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,9.433962264,2.173913043,7.936507937,7.575757576,2.586206897,2.127659574,1.136363636,4.12371134,0.925925926,0.847457627,0,0.666666667,0,0,2.732240437,7.058823529,5.303030303,6.698564593,9.278350515,7.423580786,6.912442396,4.406779661,7.423580786,6.666666667,10.06289308,7.594936709,6.666666667,3.076923077,1.986754967,6.976744186,8.539589041,6.530273973,6.755,6.845066667,6.845066667,6.755,7.155121951,7.334,6.581794872,5.958875,5.176941176,3.734907407,4.783043478,4.074444444,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
France,FRA,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,66.73156486,64.67589031,62.42235262,59.18123134,55.14787872,50.66752822,47.40315972,43.56024761,40.39469921,37.64962688,33.27764784,28.78587231,24.48282175,22.3768083,23.22591074,22.74771079,23.68526026,24.27801206,22.62937752,23.62475919,24.78050126,24.24393942,25.96145776,23.90559243,24.17177803,23.84354333,20.27710683,19.10766152,19.76020177,20.07303039,21.02348881,20.81585279,18.90097488,15.94876949,16.02715745,16.32703957,16.85707822,15.15442836,16.86215856,15.32023707,14.89239792,12.51038025,13.59132446,14.14486573,13.51536182,13.87089307,13.18777933,13.99160921,13.51797409,12.2663432,12.99690866,11.59151531,12.69652276,13.81592876,11.34189505,,,,,,
Îles Féroé,FRO,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,6.25,6.451612903,3.125,8.823529412,6.060606061,5.405405405,5.263157895,2.173913043,2,1.724137931,1.428571429,1.408450704,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronésie, États fédérés de",FSM,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Gabon,GAB,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Royaume-Uni,GBR,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,76.74469687,75.26104418,73.76074556,72.81312248,70.1217601,67.87678897,65.25989424,62.23999109,61.05774459,58.55817506,54.08215978,51.70376042,45.24156884,44.86007789,42.67766279,45.7910883,45.94703811,44.86223289,42.86155823,43.69569667,45.04158912,46.64927388,44.65547556,45.33781287,33.56887032,41.8846693,43.72143101,45.37672331,43.81906188,42.30223718,42.41597011,41.49855314,40.67068918,36.50039481,34.70359103,33.5302943,30.29890225,28.55434132,27.77681085,24.931051,25.91497925,26.88895368,25.40958584,26.72862013,25.93784481,26.5209704,28.76852356,27.76999225,26.41913785,24.05640931,24.13511488,25.8246177,31.18143337,31.16780029,27.60260552,22.5879946,11.88007733,,,,
Géorgie,GEO,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.823557549,3.965556246,3.231455939,1.927640587,2.536918239,0.531449275,1.543226453,1.379181416,1.230020964,1.562642045,1.858277027,3.597373418,5.11421365,4.237806604,3.823042553,6.773854352,9.394793388,9.069626335,15.02642857,16.5352454,16.42244784,15.38830357,13.42113341,11.75831522,10.488,,,,
Ghana,GHA,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,11.27819549,11.44414169,6.393861893,6.595744681,7.333333333,4.301075269,9.923664122,5.392156863,3.534303534,3.036876356,3.212290503,0.638977636,0.605143722,1.185185185,0.24968789,0.534045394,1.204819277,0.122100122,0.12345679,0.137931034,0.143266476,0.120336943,0.120481928,0.100300903,0.142045455,0.110253583,0.120336943,0.223214286,0.212539851,0.219298246,0.262867384,0.286484375,0.238116883,0.229905956,0.211965318,0.197681941,0.179315403,0.170955711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Gibraltar,GIB,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,7.142857143,6.666666667,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinée,GIN,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Gambie,GMB,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Guinée-Bissau,GNB,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Guinée équatoriale,GNQ,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Grèce,GRC,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,33.17738791,33.44531542,32.46753247,35.68650912,37.35440932,37.47576998,33.83798663,32.34465928,29.83407261,31.4092414,23.61153263,24.07382993,22.07897793,22.81496063,24.84560089,29.23309122,31.25961374,29.36724663,24.82458816,26.42979697,24.96969697,28.16657027,29.8502215,34.5348914,36.14628189,39.21699141,41.20930233,41.83372812,42.8294051,42.37271379,41.97507538,40.32152334,41.04619724,41.1780292,41.82118525,39.84830275,37.74670493,40.18114374,40.31469414,38.57482609,37.67545522,37.93016354,36.6472236,35.05274396,35.93917076,34.62338597,33.06126415,33.44630237,32.66372672,35.14498628,35.40970427,36.82613483,40.10852791,38.03095889,37.97757153,32.53983973,25.78693642,,,,
Grenade,GRD,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Groenland,GRL,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,54.09836066,41.25,41.66666667,43.33333333,29.06976744,22.34042553,27.35849057,28.94736842,18.91891892,19.81981982,20.19230769,15.625,3.311258278,7.236842105,3.947368421,0,5,0,1.869158879,1.282051282,0.649350649,0.694444444,0.709219858,1.01010101,0.64516129,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491914634,6.072738854,5.420132518,9.876733524,9.28926945,10.5063814,13.56026042,14.68711555,9.573795326,10.53773132,6.498481013,11.24119651,10.99475298,12.46478189,17.53169869,17.71726165,21.65639535,23.81659794,,,,
Guam,GUM,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyane,GUY,Émissions de CO2 attribuables à la consommation de combustibles solides (% du total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
